ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
3646 W MADISON,CHI009,05/01/2018,39,1151844.874455435,1899804.7533277469,41.880938186,-87.71789844899999,"(41.88093818643283, -87.71789844857646)"
2603 W 79TH,CHI066,05/01/2018,4,1160350.070879175,1852097.8260689732,41.74985294,-87.687983475,"(41.749852940263196, -87.68798347502599)"
2513 W 55TH,CHI070,05/01/2018,15,1160431.7488699341,1868077.6747288718,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
2712 W IRVING PARK,CHI080,05/01/2018,10,1157447.913673397,1926504.6367308781,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
2115 S WESTERN AVE,CHI134,05/01/2018,14,1160735.325566845,1889829.27935108,41.853384939,-87.68552968200001,"(41.85338493884992, -87.68552968203949)"
4042 W ROOSEVELT RD,CHI160,05/01/2018,25,1149437.132077646,1894437.686517121,41.866257378,-87.72687882,"(41.866257378192785, -87.72687882014701)"
7422 S JEFFERY,CHI101,05/01/2018,8,1190789.832029907,1856045.6704028682,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
6514 W BELMONT AVE,CHI106,05/01/2018,3,1132317.345183897,1920604.4749947519,41.938377159,-87.789118713,"(41.93837715933998, -87.78911871294291)"
11144 S VINCENNES,CHI023,04/27/2018,48,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
2432 N ASHLAND,CHI092,05/01/2018,6,1165215.788124507,1916401.7542988681,41.926207903000005,-87.668328977,"(41.92620790295943, -87.66832897708693)"
5420 S RACINE AVE,CHI118,05/01/2018,6,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
4707 W PETERSON AVE,CHI115,05/01/2018,26,1143859.071304929,1939422.942112187,41.989807669,-87.74622580399999,"(41.98980766908236, -87.74622580384673)"
1334 W GARFIELD BLVD,CHI119,05/01/2018,23,1168211.288538348,1868328.4656455282,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
1507 W 83rd ST,CHI170,04/30/2018,5,1167695.170326354,1849654.2292216541,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
2712 W IRVING PARK,CHI080,04/30/2018,13,1157447.913673397,1926504.6367308781,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
1142 W IRVING PARK,CHI095,05/01/2018,58,1167789.528738809,1926747.106564999,41.954540866,-87.65857252100001,"(41.95454086624301, -87.65857252142276)"
2549 W ADDISON,CHI028,05/01/2018,78,1158541.126361602,1923785.1348612832,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
5471 W HIGGINS,CHI102,04/30/2018,13,1139071.529638349,1931897.937514376,41.969247149,-87.76401945100001,"(41.96924714863934, -87.76401945149458)"
1315 W GARFIELD BLVD,CHI121,04/30/2018,31,1168444.530011629,1868118.434806125,41.793645091,-87.65786076399999,"(41.793645091444645, -87.6578607639445)"
5529 S WESTERN,CHI068,05/01/2018,5,,,,,
5420 S RACINE AVE,CHI118,04/30/2018,5,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
5428 S PULASKI,CHI060,05/01/2018,9,1150589.458033809,1868170.607441069,41.794154584,-87.72333321299999,"(41.7941545839503, -87.72333321258739)"
4843 W FULLERTON,CHI044,05/01/2018,24,1143534.1060429842,1915477.8245049168,41.92410633,-87.74802266399999,"(41.92410632982652, -87.74802266359677)"
3217 W 55TH ST,CHI166,05/01/2018,1,1155768.430257114,1867930.168343089,41.793392372,-87.704348421,"(41.79339237207923, -87.70434842139014)"
3843 S WESTERN,CHI007,04/30/2018,56,1161037.665305821,1878964.2913163768,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
2109 E 87TH ST,CHI145,05/01/2018,39,1191794.819430013,1847666.1661950282,41.736987090999996,-87.572901178,"(41.7369870911534, -87.57290117806258)"
3200 S ARCHER AVE,CHI144,05/01/2018,45,1165344.912712872,1883513.8170218568,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
2448 N CLYBOURN AVE,CHI090,05/01/2018,14,1164505.928359546,1916376.3768098159,41.926153343,-87.67093808700001,"(41.926153342916486, -87.67093808722792)"
3115 N NARRAGANSETT AVE,CHI104,05/01/2018,2,1133239.690118249,1920090.5748641002,41.936950841999995,-87.785740891,"(41.93695084197675, -87.78574089058974)"
324 E ILLINOIS ST,CHI126,05/01/2018,2,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
6523 N WESTERN,CHI051,05/01/2018,40,1159169.4522778809,1943341.864659956,42.000259510999996,-87.689802909,"(42.00025951144952, -87.68980290863908)"
8318 S ASHLAND AVE,CHI169,05/01/2018,27,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
5330 S COTTAGE GROVE,CHI013,04/30/2018,48,1182452.725004514,1869711.7935478268,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
2108 S WESTERN AVE,CHI135,05/01/2018,7,1160653.576373094,1889897.05800109,41.853572622,-87.685827855,"(41.853572622430164, -87.6858278546488)"
506 S CENTRAL AVE,CHI130,04/30/2018,16,1139100.7382016021,1897035.93011447,41.873581418,-87.76476196799999,"(41.87358141810132, -87.7647619684764)"
2440 W 51ST ST,CHI099,05/01/2018,1,1160778.794818196,1870825.599642465,41.801235748,-87.68589577899999,"(41.80123574797641, -87.68589577919322)"
1226 N WESTERN AVE,CHI128,05/01/2018,14,1160143.276466612,1908203.273733476,41.903817103,-87.687194998,"(41.90381710275111, -87.6871949977686)"
2416 W 103RD ST,CHI154,05/01/2018,3,1161995.609362911,1836307.3126171932,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
2928 S HALSTED,CHI117,05/01/2018,5,1171407.142701029,1885330.6176069418,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
3200 S ARCHER AVE,CHI144,04/30/2018,65,1165344.912712872,1883513.8170218568,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
5816 W JACKSON,CHI058,05/01/2018,102,1137564.894528388,1898340.606160034,41.877189405,-87.77036950200001,"(41.87718940463045, -87.7703695017756)"
4843 W FULLERTON,CHI044,04/27/2018,25,1143534.1060429842,1915477.8245049168,41.92410633,-87.74802266399999,"(41.92410632982652, -87.74802266359677)"
1901 E 75TH ST,CHI138,05/01/2018,15,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
3450 W 71ST,CHI015,04/30/2018,3,1154377.983623192,1857351.590718894,41.764390956999996,-87.70972842,"(41.76439095689881, -87.70972841983624)"
1111 N HUMBOLDT,CHI010,05/01/2018,36,,,,,
3809 W BELMONT AVE,CHI088,05/01/2018,8,1150401.300499035,1920967.933084685,41.939040256,-87.722645911,"(41.939040255975605, -87.72264591078833)"
1507 W 83rd ST,CHI170,05/01/2018,2,1167695.170326354,1849654.2292216541,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
732 N PULASKI RD,CHI109,05/01/2018,21,1149547.986237495,1904731.7585636291,41.894503309,-87.726204522,"(41.89450330881178, -87.72620452246953)"
6247 W FULLERTON,CHI039,04/30/2018,14,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
11144 S VINCENNES,CHI023,05/01/2018,19,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
6523 N WESTERN,CHI051,04/30/2018,34,1159169.4522778809,1943341.864659956,42.000259510999996,-87.689802909,"(42.00025951144952, -87.68980290863908)"
6247 W FULLERTON,CHI039,05/01/2018,10,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
2329 W DIVISION ST,CHI129,05/01/2018,5,1160535.84687459,1907882.7396589268,41.902929409,-87.68576188,"(41.90292940885378, -87.68576187971952)"
6443 W BELMONT AVE,CHI105,05/01/2018,1,1132715.909031448,1920535.6191020731,41.938181259000004,-87.787655485,"(41.938181258548575, -87.78765548502582)"
1117 S PULASKI RD,CHI162,05/01/2018,25,1149923.14048066,1894858.183193096,41.867401835,-87.725083688,"(41.867401834997956, -87.72508368792016)"
4040 W 55TH,CHI062,05/01/2018,14,1150194.312710597,1867856.573495409,41.793300511999995,-87.72479036200001,"(41.79330051203649, -87.72479036232271)"
2917 W ROOSEVELT,CHI019,04/30/2018,39,1156991.618473341,1894531.138408719,41.866364024,-87.69914296600001,"(41.866364024167034, -87.69914296647906)"
4620 W BELMONT AVE,CHI086,04/30/2018,3,1144830.583591838,1920910.0131940308,41.938988391,-87.74312142299999,"(41.938988390759555, -87.74312142256439)"
4433 N WESTERN,CHI055,05/01/2018,11,1159610.1416344391,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
2912 W ROOSEVELT,CHI020,05/01/2018,18,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
3851 W 79th,CHI073,05/01/2018,6,1151859.077753413,1851860.018482846,41.749370908,-87.719104675,"(41.74937090787529, -87.71910467544157)"
536 E MORGAN DR,CHI029,05/01/2018,111,1180984.6568148679,1868164.7664332332,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
9618 S EWING AVE,CHI142,04/28/2018,21,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
4831 W LAWRENCE AVE,CHI147,05/01/2018,57,1143137.859882784,1931435.232520927,41.967902328,-87.74907897700001,"(41.96790232791309, -87.74907897663441)"
3116 N NARRAGANSETT AVE,CHI132,05/01/2018,5,1133159.075197319,1920109.5593728991,41.93700435,-87.786036722,"(41.93700435024341, -87.78603672187927)"
4965 S ARCHER,CHI032,05/01/2018,21,1150880.680088461,1871373.743751604,41.80293879,-87.722181792,"(41.802938790166, -87.72218179156356)"
5529 S WESTERN,CHI068,04/30/2018,4,,,,,
5885 N RIDGE AVE,CHI093,05/01/2018,23,1165004.033252215,1939248.3529827842,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
8345 S ASHLAND AVE,CHI168,05/01/2018,12,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
5120 N PULASKI,CHI004,05/01/2018,32,1148759.385878875,1933817.5998373618,41.974332655,-87.72834702200001,"(41.97433265461055, -87.72834702238127)"
3843 S WESTERN,CHI007,05/01/2018,58,1161037.665305821,1878964.2913163768,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
3100 W AUGUSTA,CHI011,04/30/2018,11,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
5025 S WESTERN AVE,CHI100,05/01/2018,11,1161264.059630805,1871171.1834883608,41.80217403,-87.684106558,"(41.802174029934044, -87.68410655772436)"
3810 W BELMONT AVE,CHI089,05/01/2018,4,1150363.864127394,1921047.10093015,41.939258231,-87.72278142799999,"(41.93925823071868, -87.72278142793657)"
324 E ILLINOIS ST,CHI126,04/30/2018,3,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
4123 N CENTRAL AVE,CHI049,04/30/2018,8,1138310.38101538,1926965.395448081,41.955725645,-87.76693812299999,"(41.95572564479322, -87.76693812345056)"
5471 W HIGGINS,CHI102,05/01/2018,24,1139071.529638349,1931897.937514376,41.969247149,-87.76401945100001,"(41.96924714863934, -87.76401945149458)"
536 E MORGAN DR,CHI029,04/30/2018,118,1180984.6568148679,1868164.7664332332,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
9618 S EWING AVE,CHI142,04/30/2018,19,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
5120 N PULASKI,CHI004,04/30/2018,30,1148759.385878875,1933817.5998373618,41.974332655,-87.72834702200001,"(41.97433265461055, -87.72834702238127)"
4124 W FOSTER AVE,CHI003,05/01/2018,100,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
1635 N ASHLAND AVE,CHI112,05/01/2018,30,1165462.4811301879,1911110.82578422,41.911684016,-87.66757343,"(41.91168401599584, -87.66757342998466)"
3843 W 111TH,CHI048,05/01/2018,16,1152527.402615974,1830667.777755826,41.691202396,-87.71721139899999,"(41.69120239624487, -87.71721139909997)"
57 E 95TH,CHI035,04/30/2018,3,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
445 W 127TH,CHI045,04/30/2018,135,1175468.445851752,1820629.228565181,41.663174059,-87.63352045200001,"(41.663174059325534, -87.63352045241697)"
8345 S ASHLAND AVE,CHI168,04/30/2018,11,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
630 S STATE,CHI034,05/01/2018,49,1176418.004996675,1897401.384626672,41.873824205,-87.62774075899999,"(41.87382420497741, -87.62774075943143)"
3534 N WESTERN,CHI027,05/01/2018,65,1159704.098937127,1923558.7180794391,41.945962587,-87.688383964,"(41.9459625867886, -87.68838396394528)"
7518 S VINCENNES,CHI063,05/01/2018,15,1175649.435042562,1855003.1916943858,41.75749704,-87.631833328,"(41.75749703994495, -87.63183332832696)"
5816 W JACKSON,CHI058,04/30/2018,106,1137564.894528388,1898340.606160034,41.877189405,-87.77036950200001,"(41.87718940463045, -87.7703695017756)"
5520 S WESTERN,CHI069,05/01/2018,23,,,,,
115 N OGDEN,CHI077,04/30/2018,68,1166484.9018621591,1900735.4865245381,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
140 N ASHLAND,CHI076,04/30/2018,11,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
14 W CHICAGO AVE,CHI139,05/01/2018,5,1176065.949659871,1905763.820506745,41.896779126999995,-87.628781249,"(41.89677912747405, -87.6287812485988)"
3034 W FOSTER,CHI025,04/30/2018,17,1155157.924620047,1934429.0282307658,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
5885 N RIDGE AVE,CHI093,04/30/2018,17,1165004.033252215,1939248.3529827842,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
3542 E 95TH ST,CHI141,05/01/2018,8,1201629.279994198,1842674.179369794,41.72304462,-87.53704075799999,"(41.72304461975978, -87.5370407583455)"
5025 S WESTERN AVE,CHI100,04/30/2018,19,1161264.059630805,1871171.1834883608,41.80217403,-87.684106558,"(41.802174029934044, -87.68410655772436)"
115 N OGDEN,CHI077,05/01/2018,65,1166484.9018621591,1900735.4865245381,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
10318 S INDIANAPOLIS,CHI120,04/30/2018,116,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
2705 W IRVING PARK,CHI079,04/30/2018,68,1157555.242825448,1926426.21147583,41.953875265,-87.69620408899999,"(41.95387526461699, -87.69620408862693)"
4053 W NORTH AVE,CHI159,05/01/2018,5,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
506 S CENTRAL AVE,CHI130,05/01/2018,8,1139100.7382016021,1897035.93011447,41.873581418,-87.76476196799999,"(41.87358141810132, -87.7647619684764)"
5433 S PULASKI,CHI059,05/01/2018,9,1150670.689050764,1868131.267079955,41.794045046,-87.72303636299999,"(41.79404504596532, -87.72303636259336)"
4620 W BELMONT AVE,CHI086,05/01/2018,3,1144830.583591838,1920910.0131940308,41.938988391,-87.74312142299999,"(41.938988390759555, -87.74312142256439)"
4042 W NORTH AVE,CHI161,05/01/2018,8,1149005.647148129,1910365.1508732382,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
515 S CENTRAL AVE,CHI057,05/01/2018,1,1139183.475728338,1896944.5811828282,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
5532 S KEDZIE AVE,CHI164,05/01/2018,10,1155954.012564287,1867613.622315444,41.792519997,-87.70367640299999,"(41.79251999694851, -87.70367640326066)"
2335 W CERMAK RD,CHI110,05/01/2018,3,1160979.627413278,1889300.744309286,41.851929523,-87.68464766299999,"(41.85192952334165, -87.68464766256305)"
1110 S PULASKI RD,CHI163,05/01/2018,22,1149841.165943524,1894930.809093216,41.867602722,-87.725382743,"(41.86760272243294, -87.7253827433152)"
6250 W FULLERTON,CHI040,05/01/2018,11,1134113.48240834,1915315.343641525,41.923831699000004,-87.78264224200001,"(41.92383169923362, -87.78264224184598)"
8318 S ASHLAND AVE,CHI169,04/30/2018,22,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
4053 W NORTH AVE,CHI159,04/30/2018,16,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
6226 W IRVING PARK RD,CHI083,04/30/2018,33,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
6909 S KEDZIE,CHI014,05/01/2018,30,1156276.17519456,1858582.894182457,41.767731869,-87.70273790700001,"(41.76773186901884, -87.70273790708362)"
7738 S WESTERN,CHI065,05/01/2018,22,,,,,
2080 W PERSHING,CHI005,05/01/2018,14,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
2335 W CERMAK RD,CHI110,05/02/2018,8,1160979.627413278,1889300.744309286,41.851929523,-87.68464766299999,"(41.85192952334165, -87.68464766256305)"
3130 N ASHLAND AVE,CHI172,05/02/2018,30,1165057.801533191,1920991.385440163,41.938805468000005,-87.668778779,"(41.93880546751142, -87.66877877931208)"
3542 E 95TH ST,CHI141,05/02/2018,3,1201629.279994198,1842674.179369794,41.72304462,-87.53704075799999,"(41.72304461975978, -87.5370407583455)"
6125 N CICERO AVE,CHI114,05/02/2018,7,1143321.446253045,1940251.313896504,41.992090875,-87.74818249,"(41.99209087530193, -87.74818249018868)"
449 N COLUMBUS DR,CHI124,05/02/2018,6,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
3100 W AUGUSTA,CHI011,05/02/2018,18,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
11144 S VINCENNES,CHI023,05/02/2018,28,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
4053 W NORTH AVE,CHI159,05/02/2018,6,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
1901 E 75TH ST,CHI138,05/02/2018,12,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
10318 S INDIANAPOLIS,CHI120,05/02/2018,87,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
630 S STATE,CHI034,05/02/2018,42,1176418.004996675,1897401.384626672,41.873824205,-87.62774075899999,"(41.87382420497741, -87.62774075943143)"
515 S CENTRAL AVE,CHI057,05/02/2018,4,1139183.475728338,1896944.5811828282,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
5471 W HIGGINS,CHI102,05/02/2018,31,1139071.529638349,1931897.937514376,41.969247149,-87.76401945100001,"(41.96924714863934, -87.76401945149458)"
6510 W BRYN MAWR AVE,CHI158,05/02/2018,23,1131748.243094333,1936860.226367278,41.982994526999995,-87.79083208799999,"(41.98299452666102, -87.79083208818419)"
4843 W FULLERTON,CHI044,05/02/2018,35,1143534.1060429842,1915477.8245049168,41.92410633,-87.74802266399999,"(41.92410632982652, -87.74802266359677)"
4040 W CHICAGO AVE,CHI108,05/02/2018,31,1149149.69828245,1905073.431920491,41.895448621,-87.727658471,"(41.895448620893006, -87.72765847088665)"
4429 N BROADWAY,CHI096,05/02/2018,3,1168597.252171523,1929689.1863076459,41.962596549000004,-87.655517675,"(41.962596548691735, -87.65551767517252)"
9618 S EWING AVE,CHI142,05/02/2018,27,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
